word,phonetic,pos,meaning_cn,level,gaokao_frequency,word_family,tags
northeast,/ˌnɔrˈθist/,n./adj./adv.,东北部；东北的,4,low,,action
northern,/ˈnɔrðɝn/,n./adj.,北方的；北部的,3,medium,,description
northwest,/ˌnɔrθˈwɛst/,n./adj./adv.,西北；西北的,4,low,,action
nose,/ˈnoʊz/,n./v.,鼻,3,medium,,action
not,/ˈnɑt/,adv.,不；没,1,high,,action
note,/ˈnoʊt/,n./v.,笔记；记录,2,high,,action
notebook,/ˈnoʊtˌbʊk/,n.,笔记簿,4,low,,description
nothing,/ˈnəθɪŋ/,pron.,没有东西；没有什么,1,high,,description
notice,/ˈnoʊtəs/,n./v.,布告；通告,1,high,,action
novel,/ˈnɑvəl/,n./adj.,小说,2,medium,,description
novelist,/ˈnɑvələst/,n.,小说家,4,low,,description
november,/noʊˈvɛmbɝ/,n.,月,2,high,,description
now,/ˈnaʊ/,n./adj./adv./conj.,现在,1,high,,action
nowadays,/ˈnaʊəˌdeɪz/,n./adv.,当今；现在,4,low,,action
nowhere,/ˈnoʊˌwɛr/,adv.,任何地方都不；无处,3,low,,action
nuclear,/ˈnukliɝ/,adj.,原子核的；原子能的,4,low,,description
number,/ˈnəmbɝ/,n./v.,数；数字,1,high,,action
nurse,/ˈnɝs/,n./v.,护士；护理,2,medium,,action
nursery,/ˈnɝsɝi/,n.,托儿所,4,low,,description
nut,/ˈnət/,n.,坚果；果仁,4,low,,description
nutrition,/nuˈtrɪʃən/,n.,营养；滋养,3,medium,,description
o'clock,/əˈklɑk/,n.,点钟,4,low,,description
object,/ˈɑbdʒɛkt/,n./v.,物体；目标,2,high,,action
objective,/əbˈdʒɛktɪv/,n./adj.,目的；目标,3,medium,,description
obscure,/əbˈskjʊr/,v./adj.,模糊的；晦涩的,2,low,,"description,reasoning"
observe,/əbˈzɝv/,v.,观察；监视,2,medium,,action
obtain,/əbˈteɪn/,v.,获得；得到,3,medium,,action
obvious,/ˈɑbviəs/,adj.,显然,3,medium,obviously,description
obviously,/ˈɑbviəsli/,adv.,显而易见地；明显地,3,medium,obvious,action
occasion,/əˈkeɪʒən/,n./v.,场合；时机,3,low,,action
occupation,/ˌɑkjəˈpeɪʃən/,n.,职业；工作,4,low,,description
occupy,/ˈɑkjəˌpaɪ/,v.,占领；占,3,low,,action
occur,/əˈkɝ/,v.,发生,2,high,,action
ocean,/ˈoʊʃən/,n.,海洋,2,medium,,nature
october,/ɑkˈtoʊbɝ/,n.,月,3,medium,,description
odd,/ˈɑd/,n./adj.,奇数的；古怪的,4,low,,description
of,/ˈəv/,prep.,的,1,high,,description
off,/ˈɔf/,prep.,离开；中断,1,high,,description
offer,/ˈɔfɝ/,n./v.,提供；建议,1,high,,action
office,/ˈɔfɪs/,n.,办公室,1,high,,description
officer,/ˈɔfəsɝ/,n./v.,军官；公务员,3,medium,,action
official,/əˈfɪʃəl/,n./adj.,官员；公务员,1,high,,description
often,/ˈɔfən/,adv.,经常；常常,1,high,,action
oh,/ˈoʊ/,interj.,哦；啊,2,high,,description
oil,/ˈɔɪl/,n./v.,石油；给,2,medium,,action
ok,/ˈoʊˈkeɪ/,n./adj./adv.,好；对,4,low,,action
old,/ˈoʊld/,n./adj.,老的；旧的,1,high,,description
olympics,/oʊˈlɪmpɪks/,n.,奥林匹克运动会,4,low,,description
on,/ˈɑn/,prep.,在；之上,1,high,,description
once,/ˈwəns/,conj.,一次；一度,1,high,,description
one,/ˈwən/,num.,一,1,high,,description
onion,/ˈənjən/,n./v.,洋葱；洋葱头,4,low,,action
online,/ˈɔnˌlaɪn/,adj.,联机,2,high,,description
only,/ˈoʊnli/,adj./adv./conj.,惟一的；仅有的,1,high,,action
onto,/ˈɑntu/,prep.,到；的上面,2,medium,,description
open,/ˈoʊpən/,n./v./adj.,开着的；开的,1,high,,action
opening,/ˈoʊpənɪŋ/,n./adj.,开放；口子,1,high,,description
opera,/ˈɑprə/,n.,歌剧,3,low,,description
operate,/ˈɑpɝˌeɪt/,v.,做手术；运转,2,high,,action
operation,/ˌɑpɝˈeɪʃən/,n.,手术；操作,2,high,,description
operator,/ˈɑpɝˌeɪtɝ/,n.,接线员,3,medium,,description
opinion,/əˈpɪnjən/,n.,看法；见解,1,high,,description
opponent,/əˈpoʊnənt/,n./adj.,对手；敌手,3,low,,description
opportunity,/ˌɑpɝˈtunəti/,n.,机会；时机,2,medium,,description
oppose,/əˈpoʊz/,v.,反对；反抗,3,medium,,action
opposite,/ˈɑpəzət/,prep.,相反；对面,3,medium,,description
optimistic,/ˌɑptəˈmɪstɪk/,adj.,乐观的,4,low,,emotion
option,/ˈɑpʃən/,n.,选择权；挑选,2,medium,,description
or,/ˈɔr/,conj.,或；就是,1,high,,description
oral,/ˈɔrəl/,n./adj.,口述的；口头上的,4,low,,description
orange,/ˈɔrəndʒ/,n./adj.,橘子；橙子,2,high,,description
orbit,/ˈɔrbət/,n./v.,运行轨道,4,low,,action
order,/ˈɔrdɝ/,n./v.,顺序,1,high,,action
ordinary,/ˈɔrdəˌnɛri/,n./adj.,普通的；平常的,3,low,,description
organ,/ˈɔrɡən/,n.,器官,4,low,,description
organic,/ɔrˈɡænɪk/,adj.,器官的；有机的,4,low,,description
organisation,/ˌɔrɡənɪˈzeɪʃən/,n.,组织；团体,4,low,,description
organization,/ˌɔrɡənəˈzeɪʃən/,n.,组织；机构,2,high,,description
origin,/ˈɔrədʒən/,n.,起源；由来,2,medium,,description
original,/ɝˈɪdʒənəl/,n./adj.,最初的；原始的,3,medium,,description
other,/ˈəðɝ/,pron.,别人；别的东西,1,high,,description
otherwise,/ˈəðɝˌwaɪz/,adv.,要不然；否则,3,medium,,action
ought,/ˈɔt/,n.,应该；应当,4,low,,description
our,/ˈaʊɝ/,pron.,我们的,1,high,,description
ours,/ˈaʊɝz/,pron.,我们的,4,low,,description
ourselves,/aʊɝˈsɛlvz/,pron.,我们自己,2,high,,description
out,/ˈaʊt/,adj./adv./prep.,出外；在外,1,high,,action
outcome,/ˈaʊtˌkəm/,n.,结果；效果,2,medium,,description
outer,/ˈaʊtɝ/,adj.,外部的；外面的,4,low,,description
outgoing,/ˈaʊtˌɡoʊɪŋ/,n./adj.,爱交际的；外向的,4,low,,description
outline,/ˈaʊtˌlaɪn/,n./v.,概述；略述,4,low,,action
output,/ˈaʊtˌpʊt/,n.,产量；输出量,4,low,,description
outside,/ˈaʊtˈsaɪd/,prep.,外面；在外面,1,high,,description
outstanding,/ˌaʊtˈstændɪŋ/,adj.,优秀的；杰出的,3,medium,,description
over,/ˈoʊvɝ/,prep.,结束；越过,1,high,,description
overall,/ˈoʊvɝˌɔl/,n./adj./adv.,全部的；全体的,3,low,,action
overcome,/ˈoʊvɝˌkəm/,v.,克服；解决,3,medium,,action
overlook,/ˈoʊvɝˌlʊk/,n./v.,忽略；不予理会,4,low,,action
overseas,/ˈoʊvɝˈsiz/,adj./adv.,海外的；国外的,3,low,,action
owe,/ˈoʊ/,v.,欠,4,low,,action
own,/ˈoʊn/,n./v./adj.,自己的；拥有,1,high,,action
owner,/ˈoʊnɝ/,n.,物主；所有人,1,high,,description
ownership,/ˈoʊnɝˌʃɪp/,n.,所有制,3,medium,,description
oxygen,/ˈɑksədʒən/,n.,氧；氧气,4,low,,description
p.m.,/ˈpiˈɛm/,n.,下午；午后,4,low,,description
pace,/ˈpeɪs/,n./v.,步子；节奏,3,low,,action
pacific,/pəˈsɪfɪk/,n./adj.,太平洋的,3,medium,,description
pack,/ˈpæk/,n./v.,包裹；一伙,1,high,,action
package,/ˈpækədʒ/,n./v./adj.,包裹；套装软件,4,low,,action
packet,/ˈpækət/,n./v.,小包裹；袋,4,low,,action
page,/ˈpeɪdʒ/,n./v.,页；页码,2,medium,,action
pain,/ˈpeɪn/,n./v.,疼痛；疼,2,high,painful,action
painful,/ˈpeɪnfəl/,adj.,使痛的；使痛苦的,3,medium,pain,description
paint,/ˈpeɪnt/,n./v.,油漆；粉刷,2,high,,action
painter,/ˈpeɪntɝ/,n.,绘画者；画家,2,medium,,culture
painting,/ˈpeɪntɪŋ/,n.,油画；水彩画,2,high,,description
pair,/ˈpɛr/,n./v.,一双；一对,2,high,,action
palace,/ˈpæləs/,n.,宫；宫殿,3,low,,description
pale,/ˈpeɪl/,n./v./adj.,苍白的；灰白的,3,low,,action
pan,/ˈpæn/,n./v.,平底锅,3,low,,action
pancake,/ˈpænˌkeɪk/,n.,薄煎饼,4,low,,description
panda,/ˈpændə/,n.,熊猫,4,low,,description
panel,/ˈpænəl/,n./v.,嵌板；仪表板,4,low,,action
panic,/ˈpænɪk/,n./v./adj.,惊慌；恐慌,4,low,,action
paper,/ˈpeɪpɝ/,n./v./adj.,纸；报纸,1,high,,action
paragraph,/ˈpærəˌɡræf/,n./v.,段落,1,high,,action
parallel,/ˈpɛrəˌlɛl/,n./v./adj.,极其相似的人；纬线,4,low,,action
parcel,/ˈpɑrsəl/,n./v./adj./adv.,包裹,4,low,,action
pardon,/ˈpɑrdən/,interj.,原谅,4,low,,description
parent,/ˈpɛrənt/,n.,父；双亲,1,high,,description
paris,/ˈpærɪs/,n.,巴黎,2,high,,description
park,/ˈpɑrk/,n./v.,公园,1,high,,action
parking,/ˈpɑrkɪŋ/,n./adj.,停车,3,medium,,description
part,/ˈpɑrt/,n./v./adj./adv.,部分；局部,1,high,partly,action
participate,/pɑrˈtɪsəˌpeɪt/,v.,参加；参与,3,low,,action
particular,/ˌpɑˈtɪkjəlɝ/,n./adj.,特殊的；个别的,1,high,,description
partly,/ˈpɑrtli/,adv.,部分地；在一定程度上,3,medium,part,action
partner,/ˈpɑrtnɝ/,n./v.,搭档；合作者,3,medium,,social
party,/ˈpɑrti/,n./v.,宴会；党,1,high,,action
pass,/ˈpæs/,n./v.,传；经过,1,high,,action
passage,/ˈpæsədʒ/,n./v.,一节；一段,3,low,,action
passenger,/ˈpæsəndʒɝ/,n.,乘客；旅客,2,high,,description
passion,/ˈpæʃən/,n.,激情；酷爱,3,low,,description
passive,/ˈpæsɪv/,adj.,被动的,4,low,,description
passport,/ˈpæsˌpɔrt/,n.,护照,3,medium,,description
past,/ˈpæst/,prep.,过；过去,1,high,,description
patent,/ˈpætənt/,n./v./adj.,专利的；专利,4,low,,action
path,/ˈpæθ/,n.,小道；小径,2,high,,description
patience,/ˈpeɪʃəns/,n.,容忍；耐心,2,high,,character
patient,/ˈpeɪʃənt/,n./adj.,病人；耐心的,1,high,,character
pattern,/ˈpætɝn/,n./v.,式样,4,high,,action
pause,/ˈpɔz/,n./v.,中止；暂停,3,medium,,action
pay,/ˈpeɪ/,n./v.,付钱；给,1,high,,action
peace,/ˈpis/,n./v.,和平,2,high,peaceful,action
peaceful,/ˈpisfəl/,adj.,和平的；安宁的,3,medium,peace,description
peak,/ˈpik/,n./v./adj.,山峰；巅,3,medium,,nature
pear,/ˈpɛr/,n.,梨子；梨树,4,low,,description
peasant,/ˈpɛzənt/,n.,农民；佃农,4,low,,description
pen,/ˈpɛn/,n./v.,钢笔；笔,4,low,,action
pencil,/ˈpɛnsəl/,n./v.,铅笔,4,low,,action
penny,/ˈpɛni/,n.,便士；美分,4,low,,description
pension,/ˈpɛnʃən/,n./v.,养老金,4,low,,action
people,/ˈpipəl/,n./v.,人；人们,1,high,,action
pepper,/ˈpɛpɝ/,n.,胡椒粉,3,medium,,description
per,/ˈpɝ/,prep.,每；每一,1,high,,description
perceive,/pɝˈsiv/,v.,感觉；认知,4,low,,action
percent,/pɝˈsɛnt/,n.,百分之,1,high,,description
percentage,/pɝˈsɛnədʒ/,n.,百分率,3,low,,description
perfect,/ˈpɝˌfɪkt/,n./v./adj.,完美的；使完善,2,high,,action
perform,/pɝˈfɔrm/,v.,表演；履行,1,high,,action
performance,/pɝˈfɔrməns/,n.,演出；表演,2,high,,description
performer,/pɝˈfɔrmɝ/,n.,表演者；执行者,4,low,,description
perhaps,/pɝˈhæps/,adv.,可能；或,1,high,,action
period,/ˈpɪriəd/,n./adj./interj.,时期；时代,2,high,,description
permanent,/ˈpɝmənənt/,n./adj.,永久的；永恒的,3,medium,,description
permission,/pɝˈmɪʃən/,n.,允许；许可,4,low,,description
permit,/ˈpɝˌmɪt/,n./v.,允许；许可证,2,medium,,action
persevere,/ˌpɜːrsɪˈvɪr/,v.,坚持不懈；锲而不舍,1,low,,character
persist,/pɝˈsɪst/,v.,坚持；持续,1,low,,"character,action"
person,/ˈpɝsən/,n.,人,1,high,,description
personal,/ˈpɝsɪnəl/,adj.,个人的；私人的,1,high,personally,description
personality,/ˌpɝsəˈnælɪti/,n.,个性；人格,3,medium,,description
personally,/ˈpɝsənəli/,adv.,就自己而言,3,low,personal,action
personnel,/ˌpɝsəˈnɛl/,n.,全体人员；职员,3,medium,,description
persuade,/pɝˈsweɪd/,v.,说服；劝说,2,high,,action
pessimistic,/ˌpɛsəˈmɪstɪk/,adj.,悲观的；厌世的,4,low,,description
pet,/ˈpɛt/,n./v./adj.,宠物；爱畜,2,high,,action
petrol,/ˈpɛtroʊl/,n.,石油,4,low,,description
phase,/ˈfeɪz/,n./v.,时期；局面,4,low,,action
phenomenon,/fəˈnɑməˌnɑn/,n.,现象；迹象,3,medium,,description
philosophy,/fəˈlɑsəfi/,n.,哲学；人生观,4,low,,description
phone,/ˈfoʊn/,n./v.,打电话；电话,1,high,,action
photo,/ˈfoʊˌtoʊ/,n./v./adj.,照片,2,high,,action
photograph,/ˈfoʊtəˌɡræf/,n./v.,照片,3,low,,action
photographer,/fəˈtɑɡrəfɝ/,n.,摄影师,3,medium,,description
phrase,/ˈfreɪz/,n./v.,短语；习惯用语,2,high,,action
physical,/ˈfɪzɪkəl/,n./adj.,身体的；物理的,2,high,,science
physician,/fəˈzɪʃən/,n.,医生,4,low,,description
physics,/ˈfɪzɪks/,n.,物理,4,low,,science
piano,/piˈænə/,n.,钢琴,3,medium,,description
pick,/ˈpɪk/,n./v.,拾起；采集,1,high,,action
picnic,/ˈpɪkˌnɪk/,n./v.,野餐,3,medium,,action
picture,/ˈpɪktʃɝ/,n./v.,图片；画片,1,high,,action
pie,/ˈpaɪ/,n.,甜馅饼,4,low,,description
piece,/ˈpis/,n./v.,一块,1,high,,action
pig,/ˈpɪɡ/,n./v.,猪,3,low,,action
pile,/ˈpaɪl/,n./v.,堆,3,medium,,action
pill,/ˈpɪl/,n./v.,药丸；药片,4,low,,action
pillow,/ˈpɪloʊ/,n./v.,枕头,3,medium,,action
pilot,/ˈpaɪlət/,n./v./adj.,飞行员,2,medium,,action
pin,/ˈpɪn/,n./v./adj.,别针；别住,4,low,,action
pine,/ˈpaɪn/,n./v.,松树,4,low,,action
pink,/ˈpɪŋk/,n./v./adj.,粉红色；石竹花,3,low,,action
pint,/ˈpaɪnt/,n.,品脱,4,low,,description
pioneer,/ˌpaɪəˈnɪr/,n./v./adj.,先锋；开拓者,3,medium,,action
pipe,/ˈpaɪp/,n./v.,管子；输送管,3,low,,action
pity,/ˈpɪti/,n./v.,怜悯；同情,3,medium,,action
place,/ˈpleɪs/,n./v.,地方；处所,1,high,,action
plain,/ˈpleɪn/,n./adj./adv.,平原；家常的,3,medium,,action
plan,/ˈplæn/,n./v.,计划；打算,1,high,,action
plane,/ˈpleɪn/,n./v./adj.,飞机,3,medium,,action
planet,/ˈplænət/,n.,行星,3,medium,,description
plant,/ˈplænt/,n./v.,种植；播种,1,high,,action
plastic,/ˈplæstɪk/,n./adj.,塑料的,2,high,,description
plate,/ˈpleɪt/,n./v.,板；片,3,medium,,action
platform,/ˈplætˌfɔrm/,n.,讲台；月台,2,medium,,description
play,/ˈpleɪ/,n./v.,玩；打,1,high,display,action
player,/ˈpleɪɝ/,n.,比赛者；选手,2,high,,description
playground,/ˈpleɪˌɡraʊn/,n.,操场；运动场,4,low,,description
pleasant,/ˈplɛzənt/,adj.,令人愉快的；舒适的,2,high,,description
please,/ˈpliz/,interj.,请；使人高兴,2,high,,description
pleased,/ˈplizd/,adj.,高兴的,2,high,,description
pleasure,/ˈplɛʒɝ/,n./v.,高兴；愉快,2,high,,action
plenty,/ˈplɛni/,n./adj.,充足；大量,3,medium,,description
plot,/ˈplɑt/,n./v.,故事情节；密谋,4,low,,action
plug,/ˈpləɡ/,n./v.,塞子；把,4,low,,action
plus,/ˈpləs/,n./adj./prep.,加；加上,3,medium,,description
pocket,/ˈpɑkət/,n./v./adj.,口袋,3,medium,,action
poem,/ˈpoʊəm/,n.,诗,2,medium,,description
poet,/ˈpoʊət/,n.,诗人,3,medium,,description
poetry,/ˈpoʊətri/,n.,诗；韵文,3,low,,description
point,/ˈpɔɪnt/,n./v.,指；指向,1,high,,action
poison,/ˈpɔɪzən/,n./v.,毒药；使中毒,4,low,,action
polar,/ˈpoʊlɝ/,n./adj.,两极的；极地的,4,low,,description
pole,/ˈpoʊl/,n./v.,杆；电线杆,3,low,,action
police,/pəˈlis/,n./v.,警察；警务人员,2,high,,action
policeman,/pəˈlismən/,n.,警察,3,low,,description
policewoman,/pəˈliˌswʊmən/,n.,女警察,4,low,,description
policy,/ˈpɑləsi/,n.,政策；方针,2,medium,,description
polish,/ˈpɑlɪʃ/,n./v./adj.,擦亮；擦光剂,4,low,,action
polite,/pəˈlaɪt/,adj.,有礼貌的；有教养的,2,medium,,description
political,/pəˈlɪtəkəl/,adj.,政治的,3,low,,description
politician,/ˌpɑləˈtɪʃən/,n.,政治家,3,low,,description
politics,/ˈpɑləˌtɪks/,n.,政治,3,medium,,description
pollute,/pəˈlut/,v.,污染,2,medium,,action
pollution,/pəˈluʃən/,n.,污染,2,high,,description
pond,/ˈpɑnd/,n./v.,池塘,4,low,,action
pool,/ˈpul/,n./v.,水塘；水池,3,low,,action
poor,/ˈpur/,adj.,贫穷；可怜,1,high,,description
popular,/ˈpɑpjəlɝ/,adj.,流行；大众,1,high,,description
population,/ˌpɑpjəˈleɪʃən/,n.,人口；人数,1,high,,description
pork,/ˈpɔrk/,n.,猪肉,4,low,,description
port,/ˈpɔrt/,n./v.,港口；码头,3,medium,,action
pose,/ˈpoʊz/,n./v.,姿势；姿态,4,low,,action
position,/pəˈzɪʃən/,n./v.,位置,1,high,,action
positive,/ˈpɑzətɪv/,adj.,肯定的；积极的,1,high,,description
possess,/pəˈzɛs/,v.,占有；拥有,3,low,,action
possession,/pəˈzɛʃən/,n.,所有；拥有,3,low,,description
possibility,/ˌpɑsəˈbɪləˌti/,n.,可能；可能性,3,medium,,description
possible,/ˈpɑsəbəl/,n./adj.,可能的,1,high,,description
post,/ˈpoʊst/,n./v./adv.,邮政；邮寄,2,high,,action
postcard,/ˈpoʊˌskɑrd/,n.,明信片,4,low,,description
poster,/ˈpoʊstɝ/,n.,招贴；广告,4,low,,description
postman,/ˈpoʊsmən/,n.,邮递员,4,low,,description
postpone,/poʊˈspoʊn/,v.,推迟；延期,4,low,,action
pot,/ˈpɑt/,n./v.,锅；壶,3,medium,,action
potato,/pəˈteɪˌtoʊ/,n.,土豆；马铃薯,4,low,,description
potential,/pəˈtɛnʃəl/,n./adj.,潜在的；潜力,3,medium,,description
pound,/ˈpaʊnd/,n./v.,磅；英镑,2,high,,action
pour,/ˈpɔr/,n./v.,倾泻；不断流出,2,high,,action
powder,/ˈpaʊdɝ/,n./v.,粉；粉末,4,low,,action
power,/ˈpaʊɝ/,n./v.,力；动力,1,high,powerful,action
powerful,/ˈpaʊɝfəl/,adj.,效力大的；强有力的,2,high,power,description
practical,/ˈpræktəkəl/,adj.,实际的；适用的,2,high,,description
practice,/ˈpræktəs/,n./v.,练习,1,high,,action
praise,/ˈpreɪz/,n./v.,赞扬；表扬,2,high,,action
pray,/ˈpreɪ/,v.,祈祷；祈求,3,low,,action
prayer,/ˈpreɪɝ/,n.,祈祷,3,low,,description
precious,/ˈprɛʃəs/,adj.,宝贵的；珍贵的,4,low,,description
precise,/priˈsaɪs/,adj.,准确；精确的,4,low,precisely,description
precisely,/priˈsaɪsli/,adv.,精确地；明确地,3,medium,precise,action
predict,/priˈdɪkt/,v.,预言；预告,2,high,,action
prefer,/prəˈfɝ/,v.,宁愿；更喜欢,1,high,,action
preference,/ˈprɛfɝəns/,n.,选择；趋向,4,low,,description
pregnant,/ˈprɛɡnənt/,adj.,怀孕的,4,low,,description
prejudice,/ˈprɛdʒədɪs/,n./v.,偏见；成见,4,low,,action
premier,/prɛˈmɪr/,n./adj.,首相；总理,3,medium,,description
preparation,/ˌprɛpɝˈeɪʃən/,n.,准备,3,medium,,description
prepare,/priˈpɛr/,v.,准备；预备,1,high,,action
prescription,/prəsˈkrɪpʃən/,n.,处方；药方,4,low,,description
present,/ˈprɛzənt/,n./v./adj.,目前的；出席的,1,high,,action
presentation,/ˌprɛzənˈteɪʃən/,n.,赠与；描述,3,medium,,description
preserve,/prəˈzɝv/,n./v.,保护；保持,2,medium,,action
president,/ˈprɛzəˌdɛnt/,n.,总统；主席,1,high,,description
press,/ˈprɛs/,n./v.,压；按,2,medium,,action
pressure,/ˈprɛʃɝ/,n./v.,压迫；压力,2,medium,,action
pretend,/priˈtɛnd/,v.,假装；装作,2,high,,action
pretty,/ˈprɪti/,adj./adv.,漂亮的；俊俏的,2,high,,action
prevent,/priˈvɛnt/,v.,防止；预防,2,high,,action
previous,/ˈpriviəs/,adj.,早先的；前面的,3,medium,,description
price,/ˈpraɪs/,n./v.,价格；价钱,1,high,,economy
pride,/ˈpraɪd/,n./v.,自豪；骄傲,4,low,,action
primary,/ˈpraɪˌmɛri/,n./adj.,初等的；初级的,3,low,,description
primitive,/ˈprɪmətɪv/,n./adj.,原始的；粗糙的,4,low,,description
principle,/ˈprɪnsəpəl/,n.,道德原则；法则,2,medium,,description
print,/ˈprɪnt/,n./v.,印刷,2,high,,action
printer,/ˈprɪnɝ/,n.,打印机,4,low,,description
prior,/ˈpraɪɝ/,n./adj.,更重要的；较早的,4,low,,description
priority,/praɪˈɔrəti/,n.,优先权；优先,4,low,,description
prison,/ˈprɪzən/,n./v.,监狱,3,low,,action
prisoner,/ˈprɪzənɝ/,n.,囚犯,4,low,,description
private,/ˈpraɪvət/,n./adj.,私人的,2,high,,description
privilege,/ˈprɪvɪlədʒ/,n./v.,特权；特许,4,low,,action
prize,/ˈpraɪz/,n./v./adj.,奖赏；奖品,2,medium,,action
probably,/ˈprɑbəˌbli/,adv.,很可能；大概,1,high,,action
problem,/ˈprɑbləm/,n./adj.,问题；难题,1,high,,description
procedure,/prəˈsidʒɝ/,n.,程序；手续,4,low,,description
proceed,/pɝˈsid/,v.,继续进行；进行,4,low,,action
process,/ˈprɑˌsɛs/,n./v./adj.,过程；加工,2,high,,action
produce,/prəˈduːs/,n./v.,生产；产生,1,high,,action
product,/ˈprɑdəkt/,n.,产品；制品,1,high,,description
production,/pɝˈdəkʃən/,n.,生产；制造,1,high,,description
profession,/prəˈfɛʃən/,n.,职业；表白,3,low,,description
professional,/prəˈfɛʃənəl/,n./adj.,专业人才；专业的,2,medium,,description
professor,/prəˈfɛsɝ/,n.,教授,1,high,,description
profile,/ˈproʊˌfaɪl/,n./v.,侧面；轮廓,4,low,,action
profit,/ˈprɑfət/,n./v.,利润；收益,3,medium,,action
program,/ˈproʊˌɡræm/,n./v.,节目；项目,1,high,,action
progress,/ˈprɑˌɡrɛs/,n./v.,进步；上进,2,medium,,action
prohibit,/proʊˈhɪbət/,v.,禁止,3,medium,,action
project,/ˈprɑːdʒekt/,n./v.,项目；课题,1,high,,action
promise,/ˈprɑməs/,n./v.,答应；允诺,1,high,,action
promote,/prəˈmoʊt/,v.,促进；推动,1,high,,action
pronounce,/prəˈnaʊns/,v.,发音,4,low,,action
pronunciation,/prəˌnənsiˈeɪʃən/,n.,发音,4,low,,description
proof,/ˈpruf/,n./v./adj.,证据；证明,4,low,,reasoning
proper,/ˈprɑpɝ/,adj./adv.,恰当的；合适的,2,medium,properly,action
