word,official_raw,official_level,teacher_number,pronunciation_source,pronunciation_status,pos_source,meaning_source,frequency_status,paper_hits,source_notes
keep,keep,junior,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,27,2010:（新课标Ⅰ）;2010:（新课标Ⅱ）;2011:（全国卷ii）;2011:（新课标）;2012:（新课标）;2013:（新课标ii）;2013:（新课标Ⅰ）;2014:（新课标ⅱ）;2015:（新课标Ⅰ）;2015:（新课标ⅱ）;2016:（新课标Ⅰ）;2016:（新课标ⅱ）;2017:（新课标Ⅰ）;2017:（新课标ⅱ）;2017:（新课标ⅲ）;2018:（新课标Ⅰ）;2018:（新课标ⅱ）;2018:（新课标ⅲ）;2019:（新课标Ⅰ）;2019:（新课标Ⅱ）;2020:（新课标Ⅰ）;2020:（新课标Ⅱ）;2020:（新课标Ⅲ）;2021:（新课标Ⅰ）;2021:（解析版）;2022:（全国乙卷）;2022:（全国甲卷）
keeper,,extension,1900,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,1,2022:（全国乙卷）
kettle,kettle**,selective_required,1901,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
key,key,junior,1902,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,8,2011:（新课标）;2013:（新课标Ⅰ）;2016:（新课标Ⅰ）;2017:（新课标ⅲ）;2018:（新课标Ⅰ）;2018:（新课标ⅱ）;2019:（新课标Ⅰ）;2022:（全国甲卷）
keyboard,keyboard,junior,1903,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,1,2019:（新课标Ⅰ）
kick,kick,junior,1904,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,2,2016:（新课标Ⅰ）;2019:（新课标Ⅰ）
kid,kid,junior,1905,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,14,2012:（新课标）;2014:（新课标Ⅰ）;2015:（新课标Ⅰ）;2017:（新课标ⅱ）;2018:（新课标Ⅰ）;2018:（新课标ⅱ）;2018:（新课标ⅲ）;2019:（新课标Ⅰ）;2019:（新课标Ⅱ）;2020:（新课标Ⅰ）;2020:（新课标Ⅱ）;2021:（新课标Ⅰ）;2021:（解析版）;2022:（全国乙卷）
kill,kill,junior,1906,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,5,2011:（全国卷ii）;2014:（新课标Ⅰ）;2017:（新课标ⅲ）;2018:（新课标ⅲ）;2019:（新课标Ⅱ）
kilometer,kilometre (kilometer),junior,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,7,2014:（新课标Ⅰ）;2014:（新课标ⅱ）;2017:（新课标ⅱ）;2019:（新课标Ⅰ）;2020:（新课标Ⅰ）;2021:（解析版）;2022:（全国甲卷）
kind,kind,junior,1910,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,20,2010:（新课标Ⅱ）;2011:（全国卷ii）;2011:（新课标）;2012:（新课标）;2013:（新课标ii）;2013:（新课标Ⅰ）;2014:（新课标ⅱ）;2015:（新课标ⅱ）;2016:（新课标ⅱ）;2016:（新课标ⅲ）;2017:（新课标Ⅰ）;2017:（新课标ⅱ）;2017:（新课标ⅲ）;2018:（新课标Ⅰ）;2018:（新课标ⅲ）;2019:（新课标Ⅰ）;2019:（新课标Ⅱ）;2020:（新课标Ⅲ）;2021:（新课标Ⅰ）;2022:（全国甲卷）
kindergarten,kindergarten**,selective_required,1911,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,1,2018:（新课标ⅲ）
king,king,junior,1914,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,4,2015:（新课标ⅱ）;2016:（新课标ⅲ）;2018:（新课标ⅲ）;2019:（新课标Ⅱ）
kingdom,kingdom**,selective_required,1915,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,1,2016:（新课标Ⅰ）
kiss,kiss,junior,1916,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,1,2011:（新课标）
kit,kit**,selective_required,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,0,
kitchen,kitchen,junior,1917,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,6,2011:（新课标）;2014:（新课标ⅱ）;2017:（新课标Ⅰ）;2020:（新课标Ⅱ）;2020:（新课标Ⅲ）;2021:（新课标Ⅰ）
kite,kite,junior,1918,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
knee,knee,junior,1919,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,5,2013:（新课标Ⅰ）;2018:（新课标Ⅰ）;2020:（新课标Ⅰ）;2021:（新课标Ⅰ）;2022:（全国甲卷）
knife,knife,junior,1920,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
knock,knock,junior,1921,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,3,2017:（新课标ⅱ）;2017:（新课标ⅲ）;2020:（新课标Ⅰ）
know,know,junior,1922,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,30,2010:（新课标Ⅰ）;2010:（新课标Ⅱ）;2011:（全国卷ii）;2011:（新课标）;2012:（新课标）;2013:（新课标ii）;2013:（新课标Ⅰ）;2014:（新课标Ⅰ）;2014:（新课标ⅱ）;2015:（新课标Ⅰ）;2015:（新课标ⅱ）;2016:（新课标Ⅰ）;2016:（新课标ⅱ）;2016:（新课标ⅲ）;2017:（新课标Ⅰ）;2017:（新课标ⅱ）;2017:（新课标ⅲ）;2018:（新课标Ⅰ）;2018:（新课标ⅱ）;2018:（新课标ⅲ）;2019:（新课标Ⅰ）;2019:（新课标Ⅱ）;2019:（新课标Ⅲ）;2020:（新课标Ⅰ）;2020:（新课标Ⅱ）;2020:（新课标Ⅲ）;2021:（新课标Ⅰ）;2021:（解析版）;2022:（全国乙卷）;2022:（全国甲卷）
knowledge,knowledge,junior,1923,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,9,2011:（新课标）;2013:（新课标ii）;2014:（新课标Ⅰ）;2015:（新课标Ⅰ）;2016:（新课标ⅱ）;2016:（新课标ⅲ）;2018:（新课标ⅲ）;2020:（新课标Ⅱ）;2020:（新课标Ⅲ）
lab,lab (laboratory),junior,1924,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,2,2017:（新课标ⅲ）;2022:（全国乙卷）
label,label**,selective_required,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,0,
labor,labour (labor)**,selective_required,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,0,
lack,lack**,selective_required,1927,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,7,2010:（新课标Ⅱ）;2015:（新课标Ⅰ）;2016:（新课标Ⅰ）;2019:（新课标Ⅰ）;2019:（新课标Ⅱ）;2020:（新课标Ⅰ）;2022:（全国甲卷）
ladder,,extension,1928,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
lady,lady,junior,1929,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,2,2016:（新课标Ⅰ）;2016:（新课标ⅱ）
lake,lake,junior,1930,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,6,2014:（新课标ⅱ）;2016:（新课标Ⅰ）;2018:（新课标ⅱ）;2019:（新课标Ⅰ）;2020:（新课标Ⅰ）;2020:（新课标Ⅱ）
lamb,lamb**,selective_required,1931,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
lamp,lamp**,selective_required,1933,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,4,2015:（新课标ⅱ）;2020:（新课标Ⅰ）;2021:（新课标Ⅰ）;2021:（解析版）
land,land,junior,1934,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,11,2010:（新课标Ⅱ）;2013:（新课标ii）;2015:（新课标Ⅰ）;2016:（新课标Ⅰ）;2017:（新课标ⅲ）;2019:（新课标Ⅰ）;2020:（新课标Ⅰ）;2020:（新课标Ⅲ）;2021:（解析版）;2022:（全国乙卷）;2022:（全国甲卷）
landscape,landscape**,selective_required,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,3,2020:（新课标Ⅱ）;2020:（新课标Ⅲ）;2021:（解析版）
language,language,junior,1935,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,15,2010:（新课标Ⅱ）;2011:（全国卷ii）;2012:（新课标）;2014:（新课标Ⅰ）;2014:（新课标ⅱ）;2016:（新课标Ⅰ）;2017:（新课标Ⅰ）;2017:（新课标ⅱ）;2018:（新课标Ⅰ）;2018:（新课标ⅲ）;2019:（新课标Ⅰ）;2019:（新课标Ⅲ）;2020:（新课标Ⅰ）;2020:（新课标Ⅱ）;2021:（解析版）
lantern,lantern*,required,1936,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
lap,lap*,required,1937,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
laptop,laptop**,selective_required,,ipa-dict(en_US/CMUdict),corroborated,WordNet,ECDICT,historical_partial_2010_2022,0,
large,large,junior,1938,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,15,2010:（新课标Ⅰ）;2010:（新课标Ⅱ）;2011:（全国卷ii）;2011:（新课标）;2014:（新课标Ⅰ）;2014:（新课标ⅱ）;2015:（新课标Ⅰ）;2015:（新课标ⅱ）;2016:（新课标ⅲ）;2017:（新课标ⅲ）;2018:（新课标Ⅰ）;2018:（新课标ⅲ）;2019:（新课标Ⅰ）;2019:（新课标Ⅲ）;2022:（全国乙卷）
laser,,extension,1939,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
last,last,junior,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,29,2010:（新课标Ⅰ）;2010:（新课标Ⅱ）;2011:（全国卷ii）;2011:（新课标）;2012:（新课标）;2013:（新课标ii）;2013:（新课标Ⅰ）;2014:（新课标Ⅰ）;2014:（新课标ⅱ）;2015:（新课标Ⅰ）;2015:（新课标ⅱ）;2016:（新课标Ⅰ）;2016:（新课标ⅱ）;2016:（新课标ⅲ）;2017:（新课标Ⅰ）;2017:（新课标ⅱ）;2017:（新课标ⅲ）;2018:（新课标Ⅰ）;2018:（新课标ⅱ）;2019:（新课标Ⅰ）;2019:（新课标Ⅱ）;2019:（新课标Ⅲ）;2020:（新课标Ⅰ）;2020:（新课标Ⅱ）;2020:（新课标Ⅲ）;2021:（新课标Ⅰ）;2021:（解析版）;2022:（全国乙卷）;2022:（全国甲卷）
late,late,junior,1941,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,16,2010:（新课标Ⅰ）;2010:（新课标Ⅱ）;2011:（全国卷ii）;2013:（新课标ii）;2014:（新课标Ⅰ）;2014:（新课标ⅱ）;2015:（新课标ⅱ）;2017:（新课标Ⅰ）;2017:（新课标ⅱ）;2017:（新课标ⅲ）;2018:（新课标ⅱ）;2019:（新课标Ⅱ）;2019:（新课标Ⅲ）;2020:（新课标Ⅱ）;2021:（新课标Ⅰ）;2022:（全国甲卷）
lately,,extension,1942,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,1,2020:（新课标Ⅲ）
later,later,junior,1943,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,21,2010:（新课标Ⅱ）;2011:（全国卷ii）;2011:（新课标）;2013:（新课标ii）;2013:（新课标Ⅰ）;2014:（新课标Ⅰ）;2014:（新课标ⅱ）;2015:（新课标ⅱ）;2016:（新课标ⅱ）;2017:（新课标Ⅰ）;2017:（新课标ⅱ）;2017:（新课标ⅲ）;2018:（新课标ⅱ）;2018:（新课标ⅲ）;2019:（新课标Ⅰ）;2019:（新课标Ⅱ）;2020:（新课标Ⅰ）;2020:（新课标Ⅱ）;2020:（新课标Ⅲ）;2021:（解析版）;2022:（全国甲卷）
latter,,extension,1945,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
laugh,laugh,junior,1946,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,6,2012:（新课标）;2016:（新课标ⅱ）;2017:（新课标Ⅰ）;2017:（新课标ⅱ）;2020:（新课标Ⅲ）;2021:（新课标Ⅰ）
laughter,,extension,1947,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
launch,launch**,selective_required,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,0,
law,law,junior,1950,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,7,2011:（新课标）;2012:（新课标）;2014:（新课标Ⅰ）;2014:（新课标ⅱ）;2016:（新课标Ⅰ）;2020:（新课标Ⅱ）;2020:（新课标Ⅲ）
lawyer,lawyer**,selective_required,1951,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
lay,lay,junior,1952,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,4,2014:（新课标ⅱ）;2016:（新课标ⅱ）;2017:（新课标Ⅰ）;2017:（新课标ⅱ）
lazy,lazy,junior,1953,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,1,2011:（全国卷ii）
lead,lead,junior,,curated_homograph_override,curated,ECDICT,curated_override,historical_partial_2010_2022,10,2010:（新课标Ⅱ）;2012:（新课标）;2014:（新课标Ⅰ）;2016:（新课标ⅲ）;2018:（新课标ⅱ）;2018:（新课标ⅲ）;2019:（新课标Ⅰ）;2019:（新课标Ⅱ）;2020:（新课标Ⅱ）;2020:（新课标Ⅲ）
leader,leader,junior,1955,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,2,2014:（新课标ⅱ）;2016:（新课标ⅲ）
leadership,leadership**,selective_required,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,1,2022:（全国甲卷）
leading,,extension,1956,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,6,2010:（新课标Ⅰ）;2015:（新课标Ⅰ）;2017:（新课标ⅱ）;2017:（新课标ⅲ）;2019:（新课标Ⅰ）;2019:（新课标Ⅲ）
leaf,leaf,junior,1957,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
league,league**,selective_required,1958,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
leak,leak**,selective_required,1959,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
learn,learn,junior,1960,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,27,2010:（新课标Ⅰ）;2010:（新课标Ⅱ）;2011:（全国卷ii）;2011:（新课标）;2012:（新课标）;2013:（新课标ii）;2013:（新课标Ⅰ）;2014:（新课标Ⅰ）;2014:（新课标ⅱ）;2015:（新课标Ⅰ）;2015:（新课标ⅱ）;2016:（新课标ⅱ）;2016:（新课标ⅲ）;2017:（新课标Ⅰ）;2017:（新课标ⅱ）;2018:（新课标Ⅰ）;2018:（新课标ⅱ）;2018:（新课标ⅲ）;2019:（新课标Ⅰ）;2019:（新课标Ⅱ）;2019:（新课标Ⅲ）;2020:（新课标Ⅰ）;2020:（新课标Ⅱ）;2020:（新课标Ⅲ）;2021:（解析版）;2022:（全国乙卷）;2022:（全国甲卷）
least,least,junior,1962,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,10,2010:（新课标Ⅰ）;2010:（新课标Ⅱ）;2012:（新课标）;2014:（新课标ⅱ）;2015:（新课标ⅱ）;2018:（新课标Ⅰ）;2019:（新课标Ⅰ）;2020:（新课标Ⅱ）;2020:（新课标Ⅲ）;2021:（解析版）
leather,leather**,selective_required,1963,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
leave,leave,junior,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,curated_override,historical_partial_2010_2022,18,2010:（新课标Ⅰ）;2011:（全国卷ii）;2012:（新课标）;2013:（新课标ii）;2013:（新课标Ⅰ）;2014:（新课标ⅱ）;2015:（新课标ⅱ）;2016:（新课标Ⅰ）;2016:（新课标ⅱ）;2016:（新课标ⅲ）;2017:（新课标ⅱ）;2017:（新课标ⅲ）;2018:（新课标ⅱ）;2018:（新课标ⅲ）;2020:（新课标Ⅰ）;2020:（新课标Ⅲ）;2021:（新课标Ⅰ）;2022:（全国乙卷）
lecture,lecture*,required,1965,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,4,2011:（全国卷ii）;2011:（新课标）;2016:（新课标ⅲ）;2022:（全国乙卷）
left,left,junior,1966,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,18,2010:（新课标Ⅰ）;2012:（新课标）;2013:（新课标ii）;2013:（新课标Ⅰ）;2014:（新课标Ⅰ）;2014:（新课标ⅱ）;2015:（新课标Ⅰ）;2015:（新课标ⅱ）;2016:（新课标ⅲ）;2017:（新课标Ⅰ）;2018:（新课标Ⅰ）;2018:（新课标ⅲ）;2019:（新课标Ⅲ）;2020:（新课标Ⅱ）;2020:（新课标Ⅲ）;2021:（解析版）;2022:（全国乙卷）;2022:（全国甲卷）
leg,leg,junior,1970,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,5,2014:（新课标Ⅰ）;2014:（新课标ⅱ）;2018:（新课标Ⅰ）;2020:（新课标Ⅰ）;2022:（全国甲卷）
legal,legal**,selective_required,1971,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
leisure,leisure**,selective_required,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,1,2010:（新课标Ⅱ）
lemon,lemon,junior,1972,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,2,2015:（新课标Ⅰ）;2018:（新课标ⅱ）
lend,lend,junior,1974,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,2,2013:（新课标ii）;2017:（新课标ⅲ）
length,length*,required,1975,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,3,2011:（新课标）;2012:（新课标）;2015:（新课标ⅱ）
less,less,junior,1976,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,18,2010:（新课标Ⅰ）;2011:（新课标）;2013:（新课标ii）;2013:（新课标Ⅰ）;2014:（新课标Ⅰ）;2015:（新课标Ⅰ）;2015:（新课标ⅱ）;2016:（新课标ⅱ）;2017:（新课标Ⅰ）;2018:（新课标Ⅰ）;2018:（新课标ⅱ）;2018:（新课标ⅲ）;2019:（新课标Ⅰ）;2020:（新课标Ⅰ）;2020:（新课标Ⅱ）;2021:（解析版）;2022:（全国乙卷）;2022:（全国甲卷）
lesson,lesson,junior,1977,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,13,2010:（新课标Ⅱ）;2011:（全国卷ii）;2011:（新课标）;2013:（新课标ii）;2014:（新课标ⅱ）;2015:（新课标ⅱ）;2016:（新课标ⅱ）;2017:（新课标Ⅰ）;2017:（新课标ⅱ）;2018:（新课标Ⅰ）;2018:（新课标ⅱ）;2018:（新课标ⅲ）;2020:（新课标Ⅲ）
let,let,junior,,ipa-dict(en_US/CMUdict),corroborated,ECDICT,ECDICT,historical_partial_2010_2022,17,2010:（新课标Ⅰ）;2010:（新课标Ⅱ）;2011:（全国卷ii）;2013:（新课标Ⅰ）;2014:（新课标ⅱ）;2015:（新课标Ⅰ）;2015:（新课标ⅱ）;2016:（新课标Ⅰ）;2016:（新课标ⅲ）;2017:（新课标ⅱ）;2018:（新课标ⅱ）;2019:（新课标Ⅰ）;2019:（新课标Ⅱ）;2019:（新课标Ⅲ）;2020:（新课标Ⅱ）;2020:（新课标Ⅲ）;2022:（全国甲卷）
letter,letter,junior,1979,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,9,2010:（新课标Ⅱ）;2011:（全国卷ii）;2014:（新课标ⅱ）;2016:（新课标Ⅰ）;2019:（新课标Ⅱ）;2019:（新课标Ⅲ）;2020:（新课标Ⅱ）;2021:（解析版）;2022:（全国乙卷）
level,level,junior,1981,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,8,2010:（新课标Ⅰ）;2011:（全国卷ii）;2011:（新课标）;2014:（新课标ⅱ）;2015:（新课标Ⅰ）;2018:（新课标ⅱ）;2021:（新课标Ⅰ）;2022:（全国乙卷）
liberation,liberation**,selective_required,1984,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,1,2014:（新课标Ⅰ）
liberty,liberty**,selective_required,1982,ipa-dict(en_US/CMUdict),corroborated,ECDICT,teacher_pdf_gloss,historical_partial_2010_2022,0,
