word,current_value,classification,candidates,reason
pick,,should_not_fill,,no_current_value_or_fixed_source_candidate
picnic,,should_not_fill,,no_current_value_or_fixed_source_candidate
picture,,should_not_fill,,no_current_value_or_fixed_source_candidate
pie,,should_not_fill,,no_current_value_or_fixed_source_candidate
piece,,should_not_fill,,no_current_value_or_fixed_source_candidate
pig,,should_not_fill,,no_current_value_or_fixed_source_candidate
pile,,should_not_fill,,no_current_value_or_fixed_source_candidate
pill,,should_not_fill,,no_current_value_or_fixed_source_candidate
pillow,,should_not_fill,,no_current_value_or_fixed_source_candidate
pilot,,should_not_fill,,no_current_value_or_fixed_source_candidate
pin,,should_not_fill,,no_current_value_or_fixed_source_candidate
pine,,should_not_fill,,no_current_value_or_fixed_source_candidate
pink,,should_not_fill,,no_current_value_or_fixed_source_candidate
pint,,should_not_fill,,no_current_value_or_fixed_source_candidate
pioneer,,should_not_fill,,no_current_value_or_fixed_source_candidate
pipe,,should_not_fill,,no_current_value_or_fixed_source_candidate
pity,,should_not_fill,,no_current_value_or_fixed_source_candidate
place,,should_not_fill,,no_current_value_or_fixed_source_candidate
plain,,should_not_fill,,no_current_value_or_fixed_source_candidate
plan,,should_not_fill,,no_current_value_or_fixed_source_candidate
plane,,should_not_fill,,no_current_value_or_fixed_source_candidate
planet,,should_not_fill,,no_current_value_or_fixed_source_candidate
plant,,should_not_fill,,no_current_value_or_fixed_source_candidate
plastic,,should_not_fill,,no_current_value_or_fixed_source_candidate
plate,,should_not_fill,,no_current_value_or_fixed_source_candidate
platform,,should_not_fill,,no_current_value_or_fixed_source_candidate
play,,should_not_fill,,no_current_value_or_fixed_source_candidate
player,,should_not_fill,,no_current_value_or_fixed_source_candidate
playground,,should_not_fill,,no_current_value_or_fixed_source_candidate
pleasant,,should_not_fill,,no_current_value_or_fixed_source_candidate
please,,auto_fill_candidate,"p:pleased,d:pleased",ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
pleased,,auto_fill_candidate,0:please,ECDICT_exchange_has_reciprocal_in_vocabulary_candidate_candidate_only_no_write
pleasure,,should_not_fill,,no_current_value_or_fixed_source_candidate
plenty,,should_not_fill,,no_current_value_or_fixed_source_candidate
plot,,should_not_fill,,no_current_value_or_fixed_source_candidate
plug,,should_not_fill,,no_current_value_or_fixed_source_candidate
plus,,should_not_fill,,no_current_value_or_fixed_source_candidate
pocket,,should_not_fill,,no_current_value_or_fixed_source_candidate
poem,,should_not_fill,,no_current_value_or_fixed_source_candidate
poet,,should_not_fill,,no_current_value_or_fixed_source_candidate
poetry,,should_not_fill,,no_current_value_or_fixed_source_candidate
point,,should_not_fill,,no_current_value_or_fixed_source_candidate
poison,,should_not_fill,,no_current_value_or_fixed_source_candidate
polar,,should_not_fill,,no_current_value_or_fixed_source_candidate
pole,,should_not_fill,,no_current_value_or_fixed_source_candidate
police,,should_not_fill,,no_current_value_or_fixed_source_candidate
policeman,,should_not_fill,,no_current_value_or_fixed_source_candidate
policewoman,,should_not_fill,,no_current_value_or_fixed_source_candidate
policy,,should_not_fill,,no_current_value_or_fixed_source_candidate
polish,,should_not_fill,,no_current_value_or_fixed_source_candidate
polite,,should_not_fill,,no_current_value_or_fixed_source_candidate
political,,should_not_fill,,no_current_value_or_fixed_source_candidate
politician,,should_not_fill,,no_current_value_or_fixed_source_candidate
politics,,should_not_fill,,no_current_value_or_fixed_source_candidate
pollute,,should_not_fill,,no_current_value_or_fixed_source_candidate
pollution,,should_not_fill,,no_current_value_or_fixed_source_candidate
pond,,should_not_fill,,no_current_value_or_fixed_source_candidate
pool,,should_not_fill,,no_current_value_or_fixed_source_candidate
poor,,should_not_fill,,no_current_value_or_fixed_source_candidate
popular,,should_not_fill,,no_current_value_or_fixed_source_candidate
population,,should_not_fill,,no_current_value_or_fixed_source_candidate
pork,,should_not_fill,,no_current_value_or_fixed_source_candidate
port,,should_not_fill,,no_current_value_or_fixed_source_candidate
pose,,should_not_fill,,no_current_value_or_fixed_source_candidate
position,,should_not_fill,,no_current_value_or_fixed_source_candidate
positive,,should_not_fill,,no_current_value_or_fixed_source_candidate
possess,,should_not_fill,,no_current_value_or_fixed_source_candidate
possession,,should_not_fill,,no_current_value_or_fixed_source_candidate
possibility,,should_not_fill,,no_current_value_or_fixed_source_candidate
possible,,should_not_fill,,no_current_value_or_fixed_source_candidate
post,,should_not_fill,,no_current_value_or_fixed_source_candidate
postcard,,should_not_fill,,no_current_value_or_fixed_source_candidate
poster,,should_not_fill,,no_current_value_or_fixed_source_candidate
postman,,should_not_fill,,no_current_value_or_fixed_source_candidate
postpone,,should_not_fill,,no_current_value_or_fixed_source_candidate
pot,,should_not_fill,,no_current_value_or_fixed_source_candidate
potato,,should_not_fill,,no_current_value_or_fixed_source_candidate
potential,,should_not_fill,,no_current_value_or_fixed_source_candidate
pound,,should_not_fill,,no_current_value_or_fixed_source_candidate
pour,,should_not_fill,,no_current_value_or_fixed_source_candidate
powder,,should_not_fill,,no_current_value_or_fixed_source_candidate
power,powerful,reliable_value,powerful,matches_fixed_conservative_affix_policy_and_members_exist
powerful,power,reliable_value,power,matches_fixed_conservative_affix_policy_and_members_exist
practical,,should_not_fill,,no_current_value_or_fixed_source_candidate
practice,,should_not_fill,,no_current_value_or_fixed_source_candidate
praise,,should_not_fill,,no_current_value_or_fixed_source_candidate
pray,,should_not_fill,,no_current_value_or_fixed_source_candidate
prayer,,should_not_fill,,no_current_value_or_fixed_source_candidate
precious,,should_not_fill,,no_current_value_or_fixed_source_candidate
precise,precisely,reliable_value,precisely,matches_fixed_conservative_affix_policy_and_members_exist
precisely,precise,reliable_value,precise,matches_fixed_conservative_affix_policy_and_members_exist
predict,,should_not_fill,,no_current_value_or_fixed_source_candidate
prefer,,should_not_fill,,no_current_value_or_fixed_source_candidate
preference,,should_not_fill,,no_current_value_or_fixed_source_candidate
pregnant,,should_not_fill,,no_current_value_or_fixed_source_candidate
prejudice,,should_not_fill,,no_current_value_or_fixed_source_candidate
premier,,should_not_fill,,no_current_value_or_fixed_source_candidate
preparation,,should_not_fill,,no_current_value_or_fixed_source_candidate
prepare,,should_not_fill,,no_current_value_or_fixed_source_candidate
prescription,,should_not_fill,,no_current_value_or_fixed_source_candidate
present,,should_not_fill,,no_current_value_or_fixed_source_candidate
presentation,,should_not_fill,,no_current_value_or_fixed_source_candidate
preserve,,should_not_fill,,no_current_value_or_fixed_source_candidate
president,,should_not_fill,,no_current_value_or_fixed_source_candidate
press,,should_not_fill,,no_current_value_or_fixed_source_candidate
pressure,,should_not_fill,,no_current_value_or_fixed_source_candidate
pretend,,should_not_fill,,no_current_value_or_fixed_source_candidate
pretty,,should_not_fill,,no_current_value_or_fixed_source_candidate
prevent,,should_not_fill,,no_current_value_or_fixed_source_candidate
previous,,should_not_fill,,no_current_value_or_fixed_source_candidate
price,,should_not_fill,,no_current_value_or_fixed_source_candidate
pride,,should_not_fill,,no_current_value_or_fixed_source_candidate
primary,,should_not_fill,,no_current_value_or_fixed_source_candidate
primitive,,should_not_fill,,no_current_value_or_fixed_source_candidate
principle,,should_not_fill,,no_current_value_or_fixed_source_candidate
print,,should_not_fill,,no_current_value_or_fixed_source_candidate
printer,,should_not_fill,,no_current_value_or_fixed_source_candidate
prior,,should_not_fill,,no_current_value_or_fixed_source_candidate
priority,,should_not_fill,,no_current_value_or_fixed_source_candidate
prison,,should_not_fill,,no_current_value_or_fixed_source_candidate
prisoner,,should_not_fill,,no_current_value_or_fixed_source_candidate
private,,should_not_fill,,no_current_value_or_fixed_source_candidate
privilege,,should_not_fill,,no_current_value_or_fixed_source_candidate
prize,,should_not_fill,,no_current_value_or_fixed_source_candidate
probably,,should_not_fill,,no_current_value_or_fixed_source_candidate
problem,,should_not_fill,,no_current_value_or_fixed_source_candidate
procedure,,should_not_fill,,no_current_value_or_fixed_source_candidate
proceed,,should_not_fill,,no_current_value_or_fixed_source_candidate
process,,should_not_fill,,no_current_value_or_fixed_source_candidate
produce,,should_not_fill,,no_current_value_or_fixed_source_candidate
product,,should_not_fill,,no_current_value_or_fixed_source_candidate
production,,should_not_fill,,no_current_value_or_fixed_source_candidate
profession,,should_not_fill,,no_current_value_or_fixed_source_candidate
professional,,should_not_fill,,no_current_value_or_fixed_source_candidate
professor,,should_not_fill,,no_current_value_or_fixed_source_candidate
profile,,should_not_fill,,no_current_value_or_fixed_source_candidate
profit,,should_not_fill,,no_current_value_or_fixed_source_candidate
program,,should_not_fill,,no_current_value_or_fixed_source_candidate
progress,,should_not_fill,,no_current_value_or_fixed_source_candidate
prohibit,,should_not_fill,,no_current_value_or_fixed_source_candidate
project,,should_not_fill,,no_current_value_or_fixed_source_candidate
promise,,should_not_fill,,no_current_value_or_fixed_source_candidate
promote,,should_not_fill,,no_current_value_or_fixed_source_candidate
pronounce,,should_not_fill,,no_current_value_or_fixed_source_candidate
pronunciation,,should_not_fill,,no_current_value_or_fixed_source_candidate
proof,,should_not_fill,,no_current_value_or_fixed_source_candidate
proper,properly,reliable_value,properly,matches_fixed_conservative_affix_policy_and_members_exist
properly,proper,reliable_value,proper,matches_fixed_conservative_affix_policy_and_members_exist
property,,should_not_fill,,no_current_value_or_fixed_source_candidate
proposal,,should_not_fill,,no_current_value_or_fixed_source_candidate
prospect,,should_not_fill,,no_current_value_or_fixed_source_candidate
protect,,should_not_fill,,no_current_value_or_fixed_source_candidate
protection,,should_not_fill,,no_current_value_or_fixed_source_candidate
protein,,should_not_fill,,no_current_value_or_fixed_source_candidate
protest,,should_not_fill,,no_current_value_or_fixed_source_candidate
proud,,should_not_fill,,no_current_value_or_fixed_source_candidate
prove,,should_not_fill,,no_current_value_or_fixed_source_candidate
provide,,should_not_fill,,no_current_value_or_fixed_source_candidate
province,,should_not_fill,,no_current_value_or_fixed_source_candidate
psychology,,should_not_fill,,no_current_value_or_fixed_source_candidate
pub,,should_not_fill,,no_current_value_or_fixed_source_candidate
public,publicly,reliable_value,publicly,matches_fixed_conservative_affix_policy_and_members_exist
publicly,public,reliable_value,public,matches_fixed_conservative_affix_policy_and_members_exist
publish,,should_not_fill,,no_current_value_or_fixed_source_candidate
pudding,,should_not_fill,,no_current_value_or_fixed_source_candidate
pull,,should_not_fill,,no_current_value_or_fixed_source_candidate
pulse,,should_not_fill,,no_current_value_or_fixed_source_candidate
pump,,should_not_fill,,no_current_value_or_fixed_source_candidate
punish,punishment,reliable_value,punishment,matches_fixed_conservative_affix_policy_and_members_exist
punishment,punish,reliable_value,punish,matches_fixed_conservative_affix_policy_and_members_exist
pupil,,should_not_fill,,no_current_value_or_fixed_source_candidate
purchase,,should_not_fill,,no_current_value_or_fixed_source_candidate
pure,,should_not_fill,,no_current_value_or_fixed_source_candidate
purple,,should_not_fill,,no_current_value_or_fixed_source_candidate
purpose,,should_not_fill,,no_current_value_or_fixed_source_candidate
purse,,should_not_fill,,no_current_value_or_fixed_source_candidate
pursue,,should_not_fill,,no_current_value_or_fixed_source_candidate
push,,should_not_fill,,no_current_value_or_fixed_source_candidate
put,,should_not_fill,,no_current_value_or_fixed_source_candidate
puzzle,,should_not_fill,,no_current_value_or_fixed_source_candidate
qualification,,should_not_fill,,no_current_value_or_fixed_source_candidate
qualify,,should_not_fill,,no_current_value_or_fixed_source_candidate
quality,,should_not_fill,,no_current_value_or_fixed_source_candidate
quantity,,should_not_fill,,no_current_value_or_fixed_source_candidate
quarter,,should_not_fill,,no_current_value_or_fixed_source_candidate
queen,,should_not_fill,,no_current_value_or_fixed_source_candidate
question,,should_not_fill,,no_current_value_or_fixed_source_candidate
questionnaire,,should_not_fill,,no_current_value_or_fixed_source_candidate
quick,,should_not_fill,,no_current_value_or_fixed_source_candidate
quiet,,should_not_fill,,no_current_value_or_fixed_source_candidate
quit,,should_not_fill,,no_current_value_or_fixed_source_candidate
quite,,should_not_fill,,no_current_value_or_fixed_source_candidate
quote,,should_not_fill,,no_current_value_or_fixed_source_candidate
rabbit,,should_not_fill,,no_current_value_or_fixed_source_candidate
